label,final,fullnopunc
entailment,roofer gray sweatshirt orange hat walk unfinished roof lake-side home,A roofer in a gray sweatshirt and orange hat walks on a unfinished roof at a lake-side home
entailment,man jean brown shirt jump high air living room fireplace wooden floor,A man in jeans and a brown shirt jumps high in the air in a living room that has a fireplace and wooden floor
entailment,man jumping air splitting leg mouth open,Man jumping up in the air and splitting his legs with his mouth open
entailment,asian woman selling fruit basket outdoor market,asian women selling fruits from baskets at an outdoor market
entailment,two people sitting rock looking distance,Two people are sitting on a rock looking off into the distance
entailment,woman smiling holding book yellow paper star,Woman smiling while holding a book and yellow paper star
entailment,young girl wearing red shirt cap smiling holding small toy standing front group child playing behind her,A young girl wearing a red shirt and cap smiling and holding a small toy is standing in front of a group of children playing behind her
entailment,shirtless man painting graffiti filled wall paint roller,A shirtless man is painting over a graffiti filled wall with a paint roller
entailment,man bicycle wearing cycle gear riding fast past paved trail surrounded tree grass,A man on a bicycle wearing cycle gear riding at a fast past down paved trail surrounded by trees and grass
entailment,man paddle stand next woman bikini top; arm dance pose,A man with a paddle stands next to a woman with a bikini top; and her arms are in a dance pose
entailment,asian individual taking picture unidentified thing,Asian individuals are taking pictures of some unidentified thing
entailment,group young adult standing street front brick wall tall wooden gate,A group of young adults are standing on a street in front of a brick wall with a tall wooden gate
entailment,man wearing cap pushing cart large display board kept road,A man wearing a cap is pushing a cart on which large display boards are kept on a road
entailment,yellow race car sliding corner spectator watch,A yellow race car sliding through a corner as spectators watch
entailment,man woman running street,A man and a woman running in the street
entailment,woman bag sitting amongst three people reading book,A woman with a bag is sitting amongst three people who are reading books
entailment,scientist study slide order work new creation,A scientist studies a slide in order to work on her new creation
entailment,small quaint town lit holiday season,A small quaint town all lit up during the holiday season
